sector,s_activas,afinidad_t,afinidad_m,t_min,t_max,t_avg,clase_fatiga,t_skills_0,m_skills_0,s_skills_0
18,16,0.3558738298475798,0.2183452981159201,2,26,14.0,3,"[0, 4, 0, 6, 3, 3, 6, 4, 3, 7, 0, 5, 1, 6, 7, 2, 0, 5, 8, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 7, 2, 6, 9, 1, 5, 1]","[4, 0, 2, 9, 1, 2, 3, 6, 7, 7, 3, 7, 9, 1, 9, 8, 2, 8, 3, 5]"
21,27,0.6813375718002728,0.608779956980721,3,31,17.0,1,"[1, 1, 9, 5, 4, 8, 0, 0, 2, 8, 6, 3, 4, 1, 7, 5, 1, 1, 0, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 2, 0, 4, 1, 9, 2, 9, 1]","[4, 2, 0, 1, 5, 5, 4, 1, 8, 3, 0, 8, 9, 9, 2, 9, 4, 7, 1, 4]"
18,17,0.3514786088296228,0.3074556209150519,5,31,18.0,3,"[8, 6, 2, 2, 1, 0, 7, 8, 6, 0, 7, 9, 5, 7, 4, 9, 5, 5, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 7, 7, 9, 2, 4, 9, 3, 7]","[6, 7, 3, 4, 3, 0, 9, 4, 7, 8, 9, 6, 0, 2, 5, 2, 7, 6, 6, 2]"
25,19,0.6608154729644903,0.7108991109223618,7,49,28.0,1,"[5, 3, 2, 9, 4, 5, 3, 5, 7, 4, 6, 8, 9, 4, 8, 7, 0, 8, 2, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 2, 0, 6, 6, 2, 5, 4, 2]","[3, 3, 6, 4, 8, 3, 1, 2, 9, 3, 0, 4, 8, 7, 4, 0, 6, 1, 2, 8]"
3,28,0.1674523663290524,0.0340595590745524,5,28,16.5,4,"[0, 8, 9, 6, 7, 0, 0, 0, 7, 9, 8, 5, 2, 5, 7, 3, 1, 9, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 5, 3, 1, 8, 7, 6, 4, 1]","[9, 9, 2, 5, 0, 0, 1, 0, 2, 4, 0, 8, 6, 4, 1, 4, 3, 3, 7, 7]"
16,12,0.7845206436321851,0.7700041249469187,5,33,19.0,1,"[9, 2, 6, 8, 9, 7, 8, 5, 4, 6, 2, 6, 3, 3, 0, 7, 0, 7, 2, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 5, 8, 0, 9, 5, 5, 8, 7]","[3, 0, 3, 4, 6, 9, 6, 7, 3, 4, 9, 2, 6, 2, 9, 4, 2, 0, 2, 3]"
4,11,0.7301847747674638,0.6955294063999017,10,22,16.0,1,"[6, 7, 2, 5, 6, 4, 2, 2, 5, 2, 9, 7, 6, 9, 8, 6, 8, 6, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 2, 2, 3, 2, 3, 9, 2, 0]","[3, 3, 0, 2, 7, 5, 9, 6, 3, 0, 8, 5, 9, 1, 6, 2, 4, 2, 8, 9]"
23,13,0.1041804055707401,0.0380194914683182,3,37,20.0,4,"[0, 6, 4, 5, 9, 0, 4, 7, 1, 4, 5, 9, 1, 8, 7, 7, 0, 7, 9, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 4, 7, 5, 6, 4, 9, 8, 3]","[7, 1, 7, 6, 6, 0, 0, 8, 6, 8, 2, 5, 7, 2, 0, 5, 8, 4, 1, 5]"
1,18,0.7123129729722963,0.7086968291728475,7,37,22.0,1,"[2, 2, 6, 9, 4, 9, 2, 3, 8, 9, 4, 3, 9, 9, 7, 7, 6, 2, 6, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5, 2, 5, 2, 0, 4, 0, 7]","[1, 7, 5, 3, 4, 9, 8, 7, 3, 7, 0, 0, 7, 1, 5, 5, 1, 7, 1, 6]"
19,13,0.4167266913981424,0.4951589992672081,2,44,23.0,2,"[7, 5, 4, 8, 1, 1, 9, 9, 3, 9, 3, 7, 2, 2, 6, 7, 2, 4, 0, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 8, 3, 6, 0, 7, 0, 9, 1]","[0, 8, 6, 2, 9, 9, 6, 2, 9, 8, 9, 6, 7, 6, 2, 5, 2, 5, 9, 3]"
0,18,0.6916878041471,0.7484619762702333,3,37,20.0,1,"[1, 3, 0, 8, 6, 0, 6, 4, 0, 0, 2, 6, 7, 7, 5, 5, 0, 7, 8, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 9, 1, 8, 0, 1, 5, 3]","[7, 2, 2, 2, 5, 5, 7, 0, 7, 5, 4, 5, 2, 1, 2, 5, 5, 0, 1, 3]"
10,27,0.8677195267428569,0.8613956112122564,1,54,27.5,0,"[9, 3, 4, 1, 4, 1, 1, 5, 1, 4, 1, 4, 7, 3, 1, 1, 5, 8, 3, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 9, 5, 9, 5, 3, 2, 9, 4]","[5, 1, 5, 7, 5, 8, 8, 6, 3, 0, 6, 3, 1, 9, 0, 2, 9, 1, 8, 6]"
19,27,0.4631046831543842,0.4341299407287501,6,43,24.5,2,"[2, 9, 1, 3, 4, 6, 1, 2, 3, 5, 9, 5, 2, 6, 2, 6, 8, 6, 0, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 6, 0, 6, 9, 4, 2, 1]","[5, 0, 8, 6, 4, 2, 0, 5, 7, 4, 6, 4, 1, 7, 2, 4, 5, 4, 2, 7]"
25,11,0.3730625190496667,0.3109949044702643,5,24,14.5,3,"[3, 3, 2, 6, 2, 3, 5, 7, 9, 6, 8, 6, 3, 8, 7, 8, 2, 9, 7, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 4, 8, 1, 2, 5, 2, 8]","[9, 1, 8, 6, 8, 6, 1, 6, 8, 0, 0, 3, 8, 9, 0, 0, 7, 9, 6, 0]"
18,20,0.7594029987060449,0.6009605010139923,8,33,20.5,1,"[3, 4, 0, 5, 8, 9, 9, 1, 1, 5, 3, 4, 2, 9, 8, 6, 0, 2, 1, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 4, 1, 6, 5, 2]","[6, 2, 6, 0, 2, 8, 7, 3, 6, 5, 2, 8, 3, 9, 2, 2, 9, 4, 2, 3]"
18,12,0.0365505976015292,0.1148772724632423,1,46,23.5,4,"[2, 6, 6, 5, 9, 2, 1, 4, 6, 6, 7, 4, 8, 7, 4, 2, 2, 1, 7, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 5, 2, 6, 7, 4, 5, 0, 5]","[4, 5, 1, 4, 7, 3, 3, 8, 7, 5, 2, 1, 0, 1, 2, 7, 2, 9, 4, 0]"
1,20,0.3556299964566605,0.229303245873998,7,20,13.5,3,"[8, 7, 7, 9, 1, 7, 9, 3, 6, 7, 4, 5, 8, 9, 8, 2, 2, 5, 1, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 5, 0, 9, 7, 7, 2, 8]","[6, 9, 5, 6, 8, 7, 4, 8, 8, 6, 4, 7, 4, 6, 4, 1, 7, 6, 2, 5]"
8,17,0.9540186866399084,0.8040147308435788,10,55,32.5,0,"[5, 1, 3, 7, 2, 0, 1, 3, 5, 6, 2, 2, 7, 1, 8, 6, 8, 4, 1, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 3, 6, 9, 9, 1, 2, 3, 6]","[3, 6, 1, 0, 4, 4, 4, 0, 0, 2, 8, 2, 9, 8, 2, 1, 6, 2, 0, 5]"
8,30,0.7868135952318873,0.6717024316729167,4,28,16.0,1,"[1, 5, 9, 0, 8, 4, 4, 9, 9, 0, 2, 8, 2, 4, 4, 9, 7, 6, 3, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 3, 9, 7, 1, 6, 5, 6, 5]","[1, 3, 1, 9, 4, 8, 3, 4, 0, 3, 5, 6, 4, 2, 8, 7, 2, 1, 7, 0]"
8,22,0.1715991083135583,0.1045354284003661,2,31,16.5,4,"[5, 0, 5, 2, 0, 6, 3, 3, 0, 4, 8, 0, 4, 7, 6, 9, 3, 1, 6, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 2, 3, 3, 8, 8, 2, 8, 2]","[5, 7, 4, 3, 3, 8, 0, 8, 9, 3, 1, 9, 1, 9, 0, 1, 8, 9, 0, 6]"
24,15,0.7681941170259194,0.696751919896866,8,32,20.0,1,"[2, 1, 9, 6, 1, 1, 7, 7, 2, 2, 1, 6, 5, 6, 5, 8, 2, 8, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 3, 9, 9, 5, 8, 7, 9]","[2, 2, 6, 2, 7, 5, 2, 6, 1, 3, 3, 8, 6, 4, 5, 8, 3, 4, 3, 5]"
17,11,0.1009284809462068,0.1616765586949183,4,34,19.0,4,"[3, 3, 3, 1, 2, 7, 0, 4, 5, 9, 2, 5, 0, 6, 4, 2, 0, 7, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 9, 5, 3, 0, 5, 1, 6, 0]","[8, 1, 6, 4, 4, 0, 8, 1, 6, 1, 3, 3, 3, 2, 0, 1, 0, 4, 2, 0]"
2,20,0.9630989976121768,0.871924742088287,7,52,29.5,0,"[2, 2, 0, 3, 0, 8, 1, 9, 5, 3, 2, 4, 0, 3, 2, 8, 4, 3, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 7, 1, 0, 6, 1, 5, 9, 5]","[5, 5, 8, 3, 8, 9, 4, 1, 8, 6, 3, 5, 8, 9, 7, 3, 0, 5, 9, 5]"
8,10,0.601257911645196,0.7703741910952844,9,47,28.0,1,"[4, 4, 6, 7, 2, 1, 8, 9, 9, 3, 6, 2, 7, 8, 2, 2, 5, 1, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 5, 9, 7, 9, 3, 0, 6]","[2, 6, 2, 7, 3, 6, 8, 0, 7, 4, 7, 6, 7, 0, 1, 6, 8, 4, 1, 7]"
13,20,0.958865895172036,0.8012866439827078,10,53,31.5,0,"[2, 3, 4, 9, 2, 6, 9, 9, 9, 5, 1, 4, 6, 6, 8, 4, 2, 4, 8, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 5, 1, 3, 2, 2, 3, 9, 0]","[7, 6, 8, 8, 2, 9, 1, 2, 7, 5, 0, 4, 7, 9, 6, 4, 9, 3, 5, 8]"
16,26,0.0660184842479071,0.0686516983440461,1,25,13.0,4,"[1, 8, 0, 5, 3, 7, 6, 9, 8, 7, 1, 9, 4, 2, 3, 5, 4, 3, 1, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 1, 0, 3, 1, 9, 1, 8]","[5, 7, 9, 5, 4, 0, 2, 7, 5, 3, 9, 6, 2, 7, 1, 3, 3, 8, 3, 4]"
4,27,0.4107799748879507,0.4290294022287453,2,56,29.0,2,"[7, 5, 1, 8, 7, 1, 4, 1, 7, 3, 8, 5, 5, 1, 4, 5, 7, 3, 9, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 8, 2, 8, 5, 1, 7, 5, 9]","[5, 9, 1, 3, 9, 8, 6, 5, 2, 7, 5, 2, 3, 1, 5, 5, 7, 8, 6, 3]"
22,20,0.3448939960156618,0.2971983750363952,3,45,24.0,3,"[9, 5, 2, 6, 3, 4, 9, 0, 5, 5, 8, 8, 9, 9, 6, 7, 6, 4, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 7, 7, 7, 5, 0, 6]","[1, 6, 9, 5, 5, 5, 3, 3, 7, 7, 9, 0, 8, 5, 0, 7, 4, 3, 9, 7]"
2,27,0.4810020577519094,0.5355118581784875,6,55,30.5,2,"[2, 8, 6, 5, 0, 8, 2, 7, 1, 8, 4, 4, 2, 8, 1, 0, 3, 9, 9, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 8, 4, 9, 9, 3, 6, 6, 3]","[8, 7, 1, 1, 8, 5, 7, 9, 5, 6, 6, 4, 9, 3, 2, 5, 2, 8, 3, 6]"
10,24,0.0880357751491433,0.0400499784815404,2,33,17.5,4,"[9, 2, 9, 1, 0, 4, 4, 4, 7, 4, 8, 2, 8, 7, 1, 8, 9, 2, 7, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 5, 9, 8, 8, 0, 3, 4, 6]","[3, 4, 6, 5, 4, 1, 5, 4, 2, 5, 7, 8, 4, 6, 2, 8, 6, 2, 6, 8]"
17,20,0.3855963348114518,0.200929227523126,2,28,15.0,3,"[4, 0, 2, 2, 6, 5, 7, 9, 1, 8, 2, 8, 8, 8, 0, 8, 5, 6, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 7, 5, 3, 6, 0, 4, 4]","[4, 4, 2, 7, 2, 5, 6, 0, 6, 4, 6, 2, 6, 1, 7, 8, 4, 5, 3, 5]"
12,23,0.7445506244638918,0.6300932881007493,2,47,24.5,1,"[2, 2, 0, 7, 4, 7, 7, 0, 2, 5, 0, 2, 0, 9, 9, 7, 4, 3, 5, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 7, 4, 6, 5, 8, 8, 0]","[8, 9, 0, 1, 6, 1, 9, 6, 4, 8, 7, 7, 1, 5, 1, 0, 5, 1, 9, 7]"
21,12,0.5834348219689307,0.4124034345828996,3,47,25.0,2,"[0, 4, 2, 0, 7, 7, 7, 6, 9, 1, 8, 7, 4, 6, 0, 6, 1, 5, 7, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 3, 6, 9, 2, 7, 7, 1, 5]","[8, 9, 3, 8, 5, 2, 1, 6, 5, 9, 2, 6, 6, 6, 1, 3, 1, 0, 1, 3]"
5,22,0.6304546490105266,0.7223380735890934,6,49,27.5,1,"[6, 5, 5, 4, 1, 8, 8, 8, 8, 5, 2, 8, 8, 1, 0, 4, 9, 0, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 2, 2, 7, 0, 5, 2, 2, 7]","[4, 7, 3, 1, 1, 1, 2, 7, 9, 2, 4, 0, 0, 4, 2, 8, 4, 1, 8, 8]"
14,28,0.5464033106935094,0.5899831766863282,4,54,29.0,2,"[4, 6, 2, 4, 6, 5, 0, 7, 5, 8, 5, 0, 1, 1, 5, 8, 5, 3, 1, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 7, 7, 7, 7, 2, 1, 1, 0]","[4, 0, 2, 1, 5, 4, 2, 7, 5, 4, 5, 0, 3, 5, 2, 1, 3, 8, 0, 3]"
17,20,0.7109108243453449,0.624504179913868,2,53,27.5,1,"[6, 0, 3, 2, 6, 5, 5, 2, 0, 1, 2, 1, 3, 5, 4, 4, 9, 1, 2, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 3, 9, 3, 3, 4, 0]","[1, 7, 3, 6, 9, 8, 3, 8, 2, 3, 1, 9, 5, 0, 8, 8, 8, 2, 7, 5]"
7,25,0.184901207591932,0.0543071394372971,7,59,33.0,4,"[9, 4, 5, 5, 9, 1, 6, 2, 9, 2, 0, 2, 7, 0, 3, 8, 5, 0, 3, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 6, 2, 3, 9, 4, 1, 1]","[9, 1, 6, 9, 5, 3, 7, 5, 4, 7, 8, 4, 3, 8, 9, 4, 4, 2, 9, 1]"
16,13,0.8979668321097836,0.9210492287802944,5,60,32.5,0,"[1, 9, 0, 3, 2, 4, 4, 7, 2, 3, 4, 6, 6, 8, 2, 5, 9, 9, 0, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 1, 4, 4, 5, 2, 1, 0]","[1, 7, 1, 7, 0, 1, 8, 7, 9, 1, 0, 3, 1, 9, 0, 0, 2, 9, 8, 7]"
17,10,0.1672702265176048,0.1703360374809553,2,55,28.5,4,"[5, 6, 2, 7, 2, 5, 9, 3, 1, 7, 0, 6, 8, 4, 4, 8, 1, 5, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 6, 3, 5, 3, 3, 5, 2, 0]","[8, 5, 6, 7, 9, 7, 1, 2, 0, 9, 1, 1, 9, 1, 1, 4, 3, 9, 8, 1]"
3,26,0.4700666528107805,0.5022226012391021,9,60,34.5,2,"[9, 6, 6, 0, 3, 6, 1, 7, 0, 5, 2, 4, 8, 2, 0, 6, 0, 5, 7, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 5, 1, 3, 1, 8, 7, 3, 5]","[9, 8, 5, 3, 4, 4, 2, 7, 2, 3, 1, 5, 5, 2, 0, 6, 2, 6, 9, 7]"
23,30,0.2364588592805624,0.3112499047679773,6,52,29.0,3,"[1, 5, 1, 1, 1, 2, 7, 4, 0, 3, 1, 6, 5, 0, 4, 8, 5, 7, 6, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 4, 4, 3, 1, 7, 1, 3, 5]","[7, 4, 8, 7, 0, 2, 2, 8, 0, 6, 7, 0, 9, 0, 7, 6, 0, 5, 5, 5]"
22,12,0.49100238100442,0.477052188330781,6,34,20.0,2,"[8, 5, 8, 4, 1, 2, 1, 2, 2, 6, 6, 2, 5, 0, 2, 7, 2, 7, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 3, 5, 4, 4, 8, 7, 6, 3]","[1, 8, 2, 8, 6, 6, 7, 2, 3, 8, 0, 5, 7, 9, 8, 1, 0, 3, 6, 7]"
0,17,0.3399724983536154,0.2943119417743358,6,21,13.5,3,"[7, 0, 2, 0, 4, 8, 0, 5, 7, 5, 6, 0, 4, 9, 3, 5, 5, 7, 6, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6, 8, 4, 7, 4, 4, 5, 3]","[4, 1, 5, 7, 5, 5, 8, 7, 6, 2, 5, 6, 8, 2, 6, 4, 1, 5, 9, 7]"
22,14,0.0742338071931345,0.0838818607228778,9,60,34.5,4,"[5, 9, 4, 0, 2, 3, 2, 7, 2, 4, 2, 8, 7, 4, 0, 7, 4, 3, 3, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 1, 1, 3, 3, 0, 4, 4]","[9, 4, 3, 3, 6, 1, 0, 8, 2, 7, 0, 3, 4, 1, 5, 4, 5, 7, 4, 8]"
23,11,0.5454304599872511,0.4024946733572634,4,27,15.5,2,"[8, 7, 3, 0, 2, 4, 5, 0, 7, 6, 3, 2, 3, 6, 5, 2, 8, 6, 0, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 2, 2, 7, 6, 6, 9, 0, 5]","[2, 4, 1, 6, 1, 2, 4, 1, 3, 0, 0, 3, 5, 7, 8, 6, 5, 1, 3, 9]"
16,16,0.964692130547822,0.8740254187299878,1,33,17.0,0,"[0, 9, 0, 2, 0, 3, 1, 8, 4, 9, 1, 7, 4, 0, 3, 9, 7, 0, 6, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 0, 8, 3, 4, 3, 3, 7, 1]","[5, 0, 3, 2, 2, 5, 7, 9, 3, 7, 2, 3, 5, 1, 8, 0, 6, 2, 7, 2]"
19,17,0.8991366664758795,0.8134540751072139,10,48,29.0,0,"[3, 2, 6, 5, 4, 9, 4, 8, 7, 6, 5, 3, 6, 5, 3, 3, 4, 3, 3, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 8, 5, 3, 2, 5, 2, 8, 8]","[6, 9, 7, 5, 7, 5, 4, 1, 4, 4, 6, 0, 9, 6, 9, 3, 2, 1, 1, 0]"
7,27,0.2681831282601702,0.241328443900502,1,58,29.5,3,"[9, 4, 8, 4, 9, 5, 8, 2, 4, 3, 1, 6, 7, 4, 7, 1, 1, 6, 9, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 1, 5, 2, 8, 8, 8]","[9, 6, 5, 5, 2, 5, 8, 2, 8, 6, 8, 9, 2, 0, 1, 4, 9, 3, 3, 5]"
14,17,0.9953112680722668,0.908876614541591,1,37,19.0,0,"[0, 0, 7, 1, 6, 2, 2, 8, 7, 0, 9, 1, 3, 1, 7, 2, 4, 1, 2, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 1, 1, 1, 3, 7, 9, 5, 0]","[3, 9, 7, 7, 2, 1, 3, 4, 2, 6, 1, 4, 8, 0, 0, 0, 0, 3, 8, 2]"
10,22,0.2566711895997906,0.2168445801638619,5,32,18.5,3,"[2, 5, 3, 5, 7, 8, 6, 4, 7, 5, 9, 1, 9, 8, 4, 7, 1, 0, 5, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 8, 8, 3, 6, 5, 9, 6]","[1, 1, 9, 5, 6, 7, 0, 1, 8, 3, 0, 5, 1, 8, 2, 3, 7, 5, 6, 9]"
10,10,0.8776867860623586,0.9907676869366034,4,38,21.0,0,"[3, 4, 4, 4, 6, 2, 7, 2, 4, 8, 8, 7, 9, 6, 4, 9, 3, 1, 3, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 8, 2, 9, 8, 7, 8, 2, 0]","[0, 9, 6, 8, 1, 4, 8, 5, 1, 9, 2, 9, 6, 4, 4, 7, 3, 4, 5, 2]"
16,15,0.8657916550974296,0.8108571520889397,10,46,28.0,0,"[9, 4, 0, 7, 9, 6, 8, 1, 8, 0, 1, 9, 7, 3, 2, 5, 6, 8, 0, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 5, 8, 6, 8, 3, 8, 2]","[4, 8, 5, 6, 0, 7, 9, 8, 6, 1, 0, 5, 6, 1, 6, 2, 1, 4, 4, 7]"
19,28,0.2031875739542324,0.3199461536263668,6,38,22.0,3,"[3, 4, 2, 7, 1, 3, 3, 6, 1, 3, 8, 2, 8, 0, 9, 8, 8, 9, 1, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 9, 9, 1, 7, 9, 1, 9, 2]","[2, 6, 7, 3, 4, 2, 2, 5, 0, 1, 4, 1, 5, 6, 4, 9, 4, 4, 6, 4]"
11,28,0.6229747424272347,0.753375082765316,7,50,28.5,1,"[8, 5, 9, 3, 8, 3, 0, 1, 2, 9, 3, 0, 4, 4, 9, 0, 7, 8, 8, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 6, 5, 9, 4, 5, 8, 1]","[1, 6, 3, 8, 6, 0, 8, 1, 8, 4, 0, 2, 3, 4, 7, 0, 6, 9, 5, 0]"
24,25,0.0495529023876718,0.1266061658794873,7,47,27.0,4,"[5, 9, 0, 7, 6, 3, 0, 3, 1, 1, 5, 0, 5, 5, 3, 6, 4, 8, 1, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 7, 3, 1, 5, 5, 9, 8, 3]","[7, 0, 7, 9, 0, 6, 9, 9, 4, 6, 6, 7, 8, 2, 4, 3, 4, 9, 5, 2]"
24,28,0.3739494012532808,0.3324882983083356,5,22,13.5,3,"[7, 4, 7, 4, 8, 9, 1, 3, 6, 9, 8, 7, 9, 4, 7, 8, 1, 1, 2, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 5, 8, 6, 8, 1, 0, 5]","[5, 6, 8, 3, 1, 0, 7, 0, 1, 0, 2, 0, 4, 6, 6, 6, 8, 3, 0, 5]"
1,22,0.3048381265030834,0.2916307933477621,9,20,14.5,3,"[0, 5, 3, 7, 4, 3, 7, 0, 6, 2, 2, 0, 4, 9, 1, 7, 0, 3, 2, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 6, 2, 3, 4, 3, 7, 9]","[0, 3, 3, 6, 5, 7, 5, 9, 1, 8, 4, 0, 0, 5, 6, 4, 1, 2, 0, 7]"
25,17,0.0645618020913656,0.0204024155642783,1,44,22.5,4,"[1, 5, 3, 5, 6, 7, 8, 3, 0, 6, 4, 2, 4, 7, 5, 4, 7, 2, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 0, 0, 2, 6, 0, 1, 7, 2]","[8, 3, 9, 9, 7, 1, 3, 4, 6, 3, 2, 7, 5, 1, 9, 3, 9, 6, 2, 2]"
24,24,0.782013278385284,0.6895377891195412,7,20,13.5,1,"[1, 7, 8, 7, 5, 2, 3, 9, 6, 7, 3, 6, 7, 4, 6, 8, 0, 6, 6, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 3, 6, 0, 4, 9, 3, 4, 6]","[7, 0, 7, 1, 1, 8, 7, 9, 5, 9, 9, 1, 5, 4, 9, 8, 7, 4, 8, 6]"
4,14,0.204684260178055,0.3254933058346168,3,44,23.5,3,"[1, 1, 6, 8, 6, 4, 0, 6, 8, 2, 8, 0, 9, 2, 1, 6, 0, 2, 9, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 9, 1, 9, 7, 8, 2, 0, 7]","[4, 8, 7, 7, 5, 9, 5, 5, 4, 2, 2, 5, 8, 7, 8, 4, 3, 0, 2, 6]"
0,20,0.2670641360479671,0.3782025055060627,4,34,19.0,3,"[6, 3, 4, 8, 8, 8, 9, 6, 1, 4, 8, 7, 7, 1, 3, 3, 5, 9, 7, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 9, 1, 8, 6, 5, 2, 1]","[6, 8, 2, 1, 9, 0, 1, 7, 9, 7, 2, 7, 6, 0, 4, 0, 4, 5, 6, 5]"
8,22,0.1459223160380416,0.1287693601487733,10,44,27.0,4,"[0, 0, 4, 6, 7, 3, 8, 7, 9, 4, 5, 1, 9, 2, 6, 4, 3, 5, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 3, 8, 4, 4, 0, 8, 7, 0]","[4, 3, 6, 8, 5, 8, 4, 5, 4, 7, 9, 7, 1, 4, 8, 3, 5, 0, 9, 1]"
13,27,0.1471668394010138,0.0330799234224422,3,44,23.5,4,"[3, 5, 6, 1, 4, 6, 2, 6, 4, 2, 1, 0, 5, 2, 3, 2, 0, 6, 2, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 5, 0, 5, 1, 6]","[0, 1, 7, 1, 7, 7, 2, 4, 6, 4, 4, 7, 6, 9, 5, 3, 6, 4, 7, 1]"
10,19,0.5474244917211862,0.5714987038469616,8,35,21.5,2,"[7, 4, 1, 2, 0, 2, 4, 8, 5, 1, 2, 2, 8, 2, 4, 7, 5, 0, 5, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 9, 4, 3, 8, 2, 4, 1, 0]","[6, 7, 4, 5, 7, 9, 1, 6, 7, 0, 4, 6, 4, 6, 8, 7, 8, 0, 6, 8]"
